Название товара	Душевая кабина Erlit (Эрлит) ER3510P-C3 с низким поддоном 100 на 100 угловая матовая
Описание товара	ERLIT ER3510 P-C3 - это душевая кабина в классическом стиле, полукруглой формы (четверть круга), стандартных размеров 100 на 100 см, с раздвижными дверьми, оборудованная системой ручного и тропического душа. Стекла закаленные, травмобезопасные, матовые, толщиной 4 мм.                Показать полностью
Цена в рублях	41540
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Shower5.ru
Количество отзывов	1
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Адрес товара	https://www.ozon.ru/product/271637834?oos_search=false
Статус 	Закончился
