Название товара	Душевая кабина Erlit (Эрлит) ER3509TP-C3 с глубоким поддоном 90 на 90, угловая, матовая
Описание товара	ERLIT ER3509TP-C3 - это душевая кабина в классическом стиле, полукруглой формы (четверть круга), стандартных размеров 90 на 90 см, с раздвижными дверьми, оборудованная системой ручного и тропического душа.                Показать полностью
Цена в рублях	37143
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х2150
Адрес товара	https://www.ozon.ru/product/274976947?oos_search=false
Статус 	Закончился
